会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ハビックス,3895,パルプ・紙,スタンダード（内国株式）,2025-03-31,岐阜県,3364980736.0,0.46324113,13403100000.0,695011000.0,0.04361,672450000.0,0.05014,0.09604,0.590202881925855,,5044246000.0,3912547000.0,8335434000.0,1301206000.0,2231282000.0,149601000.0,3395908700.0,1.009191126614521
阿波製紙,3896,パルプ・紙,スタンダード（内国株式）,2025-03-31,徳島県,3692133888.0,0.73946166,17124457000.0,432415000.0,-0.049200002,35867000.0,-0.00434,0.026919998,0.1977941571852789,,19605176000.0,9256432000.0,9247124000.0,12597418000.0,988726000.0,199818000.0,-10218179400.0,-2.7675538617953825
クラウドワークス,3900,情報・通信業,グロース（内国株式）,2024-09-30,東京都,13662479360.0,1.8075323,17113505000.0,1340620000.0,0.08088,910756000.0,0.03388,0.10722,0.5315652959773753,11.219196,6232623000.0,5534455000.0,8827646000.0,2033733000.0,5960365000.0,1952023000.0,3961439100.0,0.28995023491841526
マークラインズ,3901,情報・通信業,プライム（内国株式）,2024-12-31,東京都,25632006144.0,3.879989,5562104000.0,2216110000.0,0.35841998,1577957000.0,0.26989,0.24378,0.7559330185629242,13.279243,2136433000.0,2125337000.0,6661368000.0,,6060545000.0,567243000.0,4922005100.0,0.1920257459501333
メディカル・データ・ビジョン,3902,情報・通信業,プライム（内国株式）,2024-12-31,東京都,21351221248.0,7.619974,5906958000.0,3765000.0,-0.014889999,-791169000.0,-0.11607,-0.21367,0.6529723055361133,21.988304,1594569000.0,1438566000.0,3111471000.0,,1347266000.0,438348000.0,1823745600.0,0.08541645364528425
ｇｕｍｉ,3903,情報・通信業,プライム（内国株式）,2025-04-30,東京都,26131369984.0,1.418074,8942741000.0,370823000.0,0.05357,2063322000.0,0.46683997,0.20503001,0.7103686430947271,10.434783,6004411000.0,5112234000.0,15736683000.0,4031567000.0,6077083000.0,1523345000.0,10798613500.0,0.413243297485432
カヤック,3904,情報・通信業,グロース（内国株式）,2024-12-31,神奈川県,7281057280.0,1.2463292,16727784000.0,358023000.0,0.0101,149053000.0,0.026730001,0.07309,0.4317835681086279,,6847753000.0,4772408000.0,8949749000.0,3268060000.0,4780097000.0,638757000.0,2549125900.0,0.35010381074766106
データセクション,3905,情報・通信業,グロース（内国株式）,2025-03-31,東京都,44684644352.0,8.977693,2942635000.0,-496002000.0,-0.51198,-654991000.0,-0.29111,-0.26830998,0.5189904333309897,,2193818000.0,1877443000.0,1391803000.0,1370117000.0,526039000.0,62735000.0,-758100500.0,-0.01696557085758855
シリコンスタジオ,3907,情報・通信業,グロース（内国株式）,2024-11-30,東京都,2635180800.0,1.5153404,4414000000.0,145000000.0,0.118669994,87000000.0,0.019709999,0.04977,0.5908319185059423,,1205000000.0,989000000.0,2486000000.0,265000000.0,1242000000.0,138000000.0,1377600000.0,0.5227724792166063
コラボス,3908,情報・通信業,グロース（内国株式）,2025-03-31,東京都,1685003264.0,1.2921788,1906946000.0,75494000.0,0.04535,144924000.0,0.086610004,0.13405,0.7441778870611199,,444044000.0,308276000.0,1513377000.0,285531000.0,1307016000.0,,1069333000.0,0.634617761784941
ショーケース,3909,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,2674682368.0,1.3822619,6211422000.0,-165842000.0,-0.11146,-742757000.0,0.07509,0.20988001,0.22829970297043903,,2191296000.0,1405408000.0,2994395000.0,1858347000.0,1233814000.0,42091000.0,832562700.0,0.3112753536497684
エムケイシステム,3910,情報・通信業,スタンダード（内国株式）,2025-03-31,大阪府,1682521856.0,2.758228,3290195000.0,-23483000.0,-0.047620002,-118568000.0,-0.023610001,-0.11853,0.2734289352204628,,1766485000.0,1210080000.0,1512994000.0,1203294000.0,606324000.0,,-253491000.0,-0.1506613415427752
Ａｉｍｉｎｇ,3911,情報・通信業,グロース（内国株式）,2024-12-31,東京都,12413741056.0,1.8667322,17086858000.0,-552563000.0,0.1285,-341113000.0,0.07898,0.18202999,0.7100707610801795,,2089957000.0,1857334000.0,6756540000.0,659000.0,2867502000.0,,4666583000.0,0.37592076223826787
モバイルファクトリー,3912,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,7122765824.0,2.2684345,3317532000.0,1058348000.0,0.38292998,699120000.0,0.22513,0.2451,0.8077303913934082,9.40622,811078000.0,811078000.0,3751165000.0,,3111756000.0,104552000.0,3013273400.0,0.4230482195338843
ＧｒｅｅｎＢｅｅ,3913,情報・通信業,グロース（内国株式）,2024-12-31,東京都,2259171072.0,1.8131487,806493000.0,50960000.0,0.06509,63828000.0,0.12802,0.08968,0.9128034677207982,,113777000.0,102094000.0,1229486000.0,,932347000.0,,1115709000.0,0.49385768693128873
ＪＩＧ－ＳＡＷ,3914,情報・通信業,グロース（内国株式）,2024-12-31,東京都,14881951744.0,4.8208427,3472875000.0,556625000.0,0.1435,478732000.0,0.10594,0.122600004,0.6494918974003675,,1701863000.0,1332681000.0,3392649000.0,450002000.0,1992757000.0,211773000.0,1839027100.0,0.12357432221492358
テラスカイ,3915,情報・通信業,プライム（内国株式）,2025-02-28,東京都,26025304064.0,2.2666993,24709987000.0,1452172000.0,0.047909997,1018427000.0,0.0,0.0937,0.5691957253407662,27.391304,6630547000.0,5724761000.0,12844915000.0,205958000.0,6512437000.0,4269158000.0,9202778600.0,0.3536088791650246
デジタル・インフォメーション・テクノロジー,3916,情報・通信業,プライム（内国株式）,2025-06-30,東京都,35026018304.0,4.339197,24159035000.0,3013992000.0,0.08226,2178368000.0,0.090150006,0.28706,0.7162376558429586,17.507353,3088897000.0,2791520000.0,9474059000.0,25100000.0,5354155000.0,563802000.0,6779823400.0,0.19356534736995037
アイリッジ,3917,情報・通信業,グロース（内国株式）,2025-03-31,東京都,4007289856.0,1.7423021,6708400000.0,219067000.0,-0.044439998,13901000.0,-0.00158,-0.0017200001,0.41898448369026836,31.341465,3388308000.0,2600608000.0,4555400000.0,1507500000.0,2738928000.0,97988000.0,1235683600.0,0.30835892695654304
ＰＣＩホールディングス,3918,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,11795759104.0,1.3092142,25084943000.0,1054911000.0,0.05052,817590000.0,0.03683,,0.5675067409101249,7.982574,6448056000.0,5438517000.0,12123167000.0,511524000.0,4085074000.0,206103000.0,5819383100.0,0.49334536664339124
アイビーシー,3920,情報・通信業,スタンダード（内国株式）,2024-09-30,東京都,5540768768.0,2.5851986,2184658000.0,382276000.0,0.24168,251575000.0,0.0,0.20202999,0.5982246556910282,,1337709000.0,1336217000.0,2724896000.0,852437000.0,1974717000.0,409370000.0,1673746000.0,0.3020782981716374
ネオジャパン,3921,情報・通信業,プライム（内国株式）,2025-01-31,神奈川県,25989212160.0,3.805942,7263470000.0,1951179000.0,0.30657,1414109000.0,0.21614,0.27166,0.6825060189747998,64.599304,2926477000.0,2514779000.0,6570121000.0,2720000.0,5396914000.0,1540928000.0,4722293600.0,0.18170206818612541
ＰＲ　ＴＩＭＥＳ,3922,情報・通信業,プライム（内国株式）,2025-02-28,東京都,39898726400.0,5.427578,8003435000.0,1877329000.0,0.38323003,1118896000.0,0.16349001,0.20556,0.8376801391560269,24.143557,1337188000.0,1335681000.0,6595773000.0,2002000.0,5605260000.0,70799000.0,5308144300.0,0.13304044461930495
ラクス,3923,情報・通信業,プライム（内国株式）,2025-03-31,東京都,459561861120.0,21.232819,48904000000.0,10193000000.0,0.25964,8003000000.0,0.0,,0.6942882416124344,21.337687,9677000000.0,9462000000.0,19296000000.0,216000000.0,11368000000.0,3877000000.0,12332900000.0,0.026836213018076482
ランドコンピュータ,3924,情報・通信業,プライム（内国株式）,2025-03-31,東京都,16336501760.0,2.8225281,13730729000.0,1433813000.0,0.0629,1023309000.0,0.04986,0.11999,0.7155355519769092,15.423729,2353600000.0,1758309000.0,7225025000.0,,3655710000.0,136850000.0,4967220000.0,0.30405652770547614
ダブルスタンダード,3925,情報・通信業,プライム（内国株式）,2025-03-31,東京都,23868903424.0,4.128155,8000645000.0,2606352000.0,0.23224,1782293000.0,0.21436001,0.29898,0.8480916973821627,14.53498,1143271000.0,1095535000.0,6402871000.0,,5346541000.0,,5259600000.0,0.22035365037806942
オープンドア,3926,情報・通信業,プライム（内国株式）,2025-03-31,東京都,13025670144.0,3.0911448,2405078000.0,-102059000.0,-0.12708999,-120685000.0,-0.06157,-0.03234,0.9047216537095762,68.85246,457527000.0,414926000.0,2760741000.0,,2212825000.0,1625579000.0,3441119300.0,0.2641798281361423
フーバーブレイン,3927,情報・通信業,グロース（内国株式）,2025-03-31,東京都,4024327936.0,1.3396574,4373104000.0,187401000.0,0.02763,109457000.0,-0.123009995,-0.10938,0.27440037999962885,,3874595000.0,1830860000.0,3326249000.0,363002000.0,1522935000.0,135802000.0,-453284600.0,-0.11263609904776906
マイネット,3928,情報・通信業,スタンダード（内国株式）,2024-12-31,東京都,2020114304.0,1.3019202,8846312000.0,428355000.0,0.051960003,245634000.0,0.015420001,0.088640004,0.28810631954039706,2.8691475,3323032000.0,1827784000.0,3927392000.0,2390000000.0,2389452000.0,245759000.0,776391300.0,0.38433038094066185
ソーシャルワイヤー,3929,情報・通信業,グロース（内国株式）,2025-03-31,,3055982848.0,1.9427738,2905402000.0,136976000.0,0.02429,170042000.0,0.0675,0.2399,0.6119803864720121,19.477612,945865000.0,781930000.0,1941315000.0,194201000.0,1411601000.0,58606000.0,1036474200.0,0.3391623093298199
はてな,3930,情報・通信業,グロース（内国株式）,2024-07-31,京都府,2924598016.0,1.0358605,3309422000.0,68171000.0,0.03893,62372000.0,0.06062,0.0856,0.8797925049618827,,349705000.0,310228000.0,2278977000.0,,1504887000.0,193940000.0,2065030000.0,0.7060902006711886
バリューゴルフ,3931,情報・通信業,グロース（内国株式）,2025-01-31,東京都,2984850176.0,2.6890514,4127574000.0,90029000.0,0.02962,5519000.0,0.00409,0.01599,0.42486339262144546,13.940928,1522914000.0,1329577000.0,2193840000.0,943229000.0,885625000.0,67979000.0,718511300.0,0.24071938544093946
アカツキ,3932,情報・通信業,プライム（内国株式）,2025-03-31,東京都,38082609152.0,0.94277894,23652000000.0,3916000000.0,-0.73367995,1646000000.0,0.03435,0.01875,0.7584748865133988,12.694064,13178000000.0,7378000000.0,41252000000.0,6100000000.0,28377000000.0,11375000000.0,36036500000.0,0.9462718233450519
チエル,3933,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,5024811520.0,1.6655011,6896797000.0,677929000.0,0.02003,423814000.0,0.04917,0.13824001,0.29185714383959965,12.412523,6773624000.0,4202144000.0,6222115000.0,2670122000.0,3135963000.0,977249000.0,132565300.0,0.02638214378238012
ベネフィットジャパン,3934,情報・通信業,スタンダード（内国株式）,2025-03-31,大阪府,11324942336.0,1.4277992,12745109000.0,1220502000.0,0.09932999,830895000.0,0.06914,0.12367,0.6694411916209515,,3920920000.0,2549537000.0,11045268000.0,1981202000.0,4229774000.0,5524000.0,7128214800.0,0.6294261452741051
エディア,3935,情報・通信業,スタンダード（内国株式）,2025-02-28,東京都,6174010368.0,4.534234,3607053000.0,262858000.0,0.13984,234016000.0,0.07879,0.24147,0.45744545634389117,61.588234,1626336000.0,1135087000.0,2700488000.0,923304000.0,1767927000.0,5000000.0,1077652000.0,0.17454651608385507
グローバルウェイ,3936,情報・通信業,グロース（内国株式）,2025-03-31,東京都,5906218496.0,8.665419,3071643000.0,-261140000.0,-0.06627,-320046000.0,-0.05559,-0.073699996,0.4044471499673344,1.8409091,596616000.0,596615000.0,1601276000.0,241640000.0,559007000.0,119968000.0,1088637600.0,0.18432057681870087
Ｕｂｉｃｏｍホールディングス,3937,情報・通信業,プライム（内国株式）,2025-03-31,東京都,13165839360.0,2.4512515,6340989000.0,1315570000.0,0.21127,858398000.0,0.14873,0.17908001,0.7117534978500474,10.492754,2268617000.0,1771613000.0,6604056000.0,407479000.0,4860452000.0,352449000.0,4582153300.0,0.34803351117296333
カナミックネットワーク,3939,情報・通信業,プライム（内国株式）,2024-09-30,東京都,21118496768.0,4.859511,5007468000.0,1439156000.0,0.29298002,919989000.0,0.18924999,0.25533,0.6209657935696238,16.007195,2340750000.0,1578757000.0,3859400000.0,932015000.0,3430050000.0,20384000.0,1532918800.0,0.07258654897837093
ノムラシステムコーポレーション,3940,情報・通信業,スタンダード（内国株式）,2024-12-31,,6182598656.0,1.9136568,3275015000.0,514507000.0,0.099180005,366050000.0,0.11687,0.12885,0.8782494562668206,2.504673,450351000.0,431633000.0,3480335000.0,,2854150000.0,,3029984000.0,0.4900825961037442
レンゴー,3941,パルプ・紙,プライム（内国株式）,2025-03-31,大阪府,228509433856.0,0.50025445,993251000000.0,37410000000.0,0.04161,28979000000.0,0.02102,0.04685,0.3732298514378385,5.8601837,742872000000.0,411479000000.0,469481000000.0,448527000000.0,80563000000.0,156961000000.0,-163518300000.0,-0.7155866488341329
大石産業,3943,パルプ・紙,スタンダード（内国株式）,2025-03-31,福岡県,10265980928.0,0.5555364,23485000000.0,904000000.0,0.04422,944000000.0,0.03522,0.04553,0.699010939607373,,7970000000.0,6310000000.0,15506000000.0,641000000.0,7441000000.0,1528000000.0,8605600000.0,0.8382637821319747
古林紙工,3944,パルプ・紙,スタンダード（内国株式）,2024-12-31,大阪府,2529614336.0,0.26661295,18101971000.0,189161000.0,0.027379999,248316000.0,0.02003,0.036530003,0.45423282634251433,,10410398000.0,8025384000.0,9352430000.0,3637525000.0,2078312000.0,4658476000.0,2202965200.0,0.8708699854553639
スーパーバッグ,3945,パルプ・紙,スタンダード（内国株式）,2025-03-31,東京都,4182502656.0,0.8900285,27579000000.0,904000000.0,0.0225,976000000.0,0.0353,0.21877001,0.323013698630137,,9873000000.0,7356000000.0,10173000000.0,3133000000.0,2834000000.0,1483000000.0,1338100000.0,0.3199280694013264
トーモク,3946,パルプ・紙,プライム（内国株式）,2025-03-31,東京都,54175113216.0,0.58598065,219613000000.0,9360000000.0,0.02781,6508000000.0,0.029830001,0.07296,0.44835972440468996,5.930065,113454000000.0,53497000000.0,89483000000.0,67663000000.0,21002000000.0,11012000000.0,-16262600000.0,-0.3001858055221752
ダイナパック,3947,パルプ・紙,スタンダード（内国株式）,2024-12-31,愛知県,23456671744.0,0.5215259,62530539000.0,1734848000.0,0.04947,2987110000.0,0.03822,0.05401,0.5992186065860675,,30490920000.0,23727903000.0,27504632000.0,3566266000.0,3921357000.0,21481996000.0,12051109200.0,0.5137604060594215
光ビジネスフォーム,3948,パルプ・紙,スタンダード（内国株式）,2024-12-31,東京都,7207840256.0,1.2440903,7915177000.0,178553000.0,0.0196,161246000.0,0.01466,0.01607,0.8411287780247736,,1763336000.0,1298949000.0,5260735000.0,186837000.0,3810363000.0,1325061000.0,4424941700.0,0.6139067380574312
ザ・パック,3950,パルプ・紙,プライム（内国株式）,2024-12-31,大阪府,67558875136.0,0.8994777,101461000000.0,8010000000.0,0.06413,6316000000.0,0.056199998,0.0776,0.7210819811795686,,28810000000.0,27766000000.0,60043000000.0,82000000.0,15167000000.0,8058000000.0,36873600000.0,0.5457994960065761
朝日印刷,3951,パルプ・紙,スタンダード（内国株式）,2025-03-31,富山県,18800334848.0,0.55536723,43945035000.0,2076099000.0,0.0444,1704990000.0,0.03494,0.04542,0.4864229464649583,,34890843000.0,14419218000.0,29578160000.0,21535819000.0,10271943000.0,4615632000.0,-2081740600.0,-0.11072891077902572
大村紙業,3953,パルプ・紙,スタンダード（内国株式）,2025-03-31,,2892069632.0,0.6086003,5939115000.0,276249000.0,0.04778,-109789000.0,-0.014889999,-0.01821,0.7096138153337362,,1997052000.0,1218418000.0,4539299000.0,227050000.0,2758312000.0,237097000.0,2708214900.0,0.9364279718698004
昭和パックス,3954,パルプ・紙,スタンダード（内国株式）,2025-03-31,東京都,12485177344.0,0.52807075,23316657000.0,1377754000.0,0.0748,1320253000.0,0.05197,0.05199,0.7024467595358483,,9105317000.0,7075041000.0,19260696000.0,1211650000.0,8943586000.0,5806011000.0,14219586700.0,1.1389174785597662
イムラ,3955,パルプ・紙,スタンダード（内国株式）,2025-01-31,大阪府,9618428928.0,0.5485276,20904000000.0,1309000000.0,0.11547,771000000.0,0.0498,0.059299998,0.7104620787118324,,6595000000.0,5801000000.0,8513000000.0,2190000000.0,2817000000.0,960000000.0,2590000000.0,0.26927474532356394
笹徳印刷,3958,パルプ・紙,スタンダード（内国株式）,2024-06-30,愛知県,3111439360.0,0.34118068,12953184000.0,378640000.0,0.0007,396673000.0,0.01959,0.02644,0.6140409685625179,,5949291000.0,4447460000.0,6191462000.0,983234000.0,1742918000.0,3863421000.0,2946565700.0,0.9470104858479389
シルバーエッグ・テクノロジー,3961,情報・通信業,グロース（内国株式）,2024-12-31,大阪府,1881373568.0,1.515831,1229202000.0,65781000.0,0.12384,30304000.0,0.0072500003,0.0073400005,0.9334306041635859,,101287000.0,101286000.0,1401869000.0,,1179431000.0,,1300582000.0,0.6912938621661341
チェンジホールディングス,3962,情報・通信業,プライム（内国株式）,2025-03-31,東京都,77302210560.0,1.8836734,46387000000.0,12553000000.0,0.07045,7532000000.0,0.13737,0.15332,0.3936826033018418,8.284862,55117000000.0,23411000000.0,49820000000.0,34468000000.0,30185000000.0,7460000000.0,-75000000.0,-0.0009702180501266121
