会社名,銘柄コード,業種,優先市場,決算月,会計基準,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ダイフク,6383,機械,プライム（内国株式）,2024-03-31,,Osaka,1737385836544,4.2267847,611477000000.0,62080000000.0,0.16769,45461000000.0,0.09984,0.19329001,0.5546820107899975,32.89932,287402000000.0,211392000000.0,496426000000.0,70616000000.0,142044000000.0,23517000000.0,71428000000.0,0.041112341598274024
昭和真空,6384,機械,スタンダード（内国株式）,2025-03-31,,Sagamihara,8785198080,0.79561645,8480131000.0,792275000.0,-0.03835,561931000.0,0.06865,0.05588,0.7501096826248549,,3861155000.0,2910860000.0,11725302000.0,568579000.0,4978440000.0,173248000.0,4409861000.0,0.5019648913823922
サムコ,6387,機械,プライム（内国株式）,2024-07-31,,Kyoto,28916690944,2.1329718,,,0.3035,,0.18165001,0.13126999,0.7632026507777196,17.013231,3816232000.0,2833557000.0,11188327000.0,1111261000.0,6592297000.0,369068000.0,5481036000.0,0.18954575440926358
加藤製作所,6390,機械,プライム（内国株式）,2025-03-31,,Tokyo,16449089536,0.38187137,52932000000.0,904000000.0,-0.040149998,-6033000000.0,-0.11533,-0.13462,0.43408566673479515,4.8543687,58146000000.0,40630000000.0,80292000000.0,43808000000.0,14763000000.0,2823000000.0,-29045000000.0,-1.765751225101727
加地テック,6391,機械,スタンダード（内国株式）,2025-03-31,,Sakai,5682671616,0.7278966,7003943000.0,620082000.0,0.03451,578915000.0,0.077659994,0.07435,0.6763667585834009,,3740998000.0,1931262000.0,7421054000.0,1371856000.0,1672461000.0,,300605000.0,0.05289853440653221
ヤマダコーポレーション,6392,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,13069798400,0.7965504,14628739000.0,1962778000.0,0.071729995,1607420000.0,0.10986,0.099300005,0.8501083654164213,,2599389000.0,1497386000.0,11258422000.0,943243000.0,4096635000.0,349903000.0,3153392000.0,0.24127319362477695
油研工業,6393,機械,スタンダード（内国株式）,2025-03-31,,Ayase,11021467648,0.4934326,33496199000.0,1920831000.0,0.04435,1249115000.0,0.03595,0.056209996,0.5148333389980165,,18702426000.0,12715803000.0,29495220000.0,7225180000.0,6508567000.0,3613639000.0,-716613000.0,-0.06501974354840478
タダノ,6395,機械,プライム（内国株式）,2024-12-31,,Takamatsu,134627033088,0.7218917,291500000000.0,23783000000.0,0.04109,6642000000.0,0.01825,0.030569999,0.4679715037851183,11.414206,214526000000.0,138372000000.0,292387000000.0,122472000000.0,93125000000.0,11435000000.0,-29347000000.0,-0.21798742293323145
宇野澤組鐵工所,6396,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,3699706624,1.0805218,4954532000.0,594310000.0,0.09689999,396864000.0,0.09538999,0.15179,0.3985214766572937,,5066985000.0,2204688000.0,5512020000.0,2295121000.0,2883043000.0,523921000.0,587922000.0,0.1589104379753112
不二精機,6400,機械,スタンダード（内国株式）,2024-12-31,,Osaka,2210633984,0.6571441,8251311000.0,404873000.0,0.06238,139228000.0,0.02967,0.07559,0.3721333740383208,,5925183000.0,4016769000.0,4783059000.0,3533343000.0,1458104000.0,212882000.0,-2075239000.0,-0.9387528713572875
兼松エンジニアリング,6402,機械,スタンダード（内国株式）,2025-03-31,,Kochi,7873480704,3.6108932,13300759000.0,954443000.0,-0.00062,700690000.0,-0.01511,-0.025339998,0.5911210417452271,12.79587,4938990000.0,3493298000.0,6706357000.0,1490853000.0,1579529000.0,20935000.0,88676000.0,0.011262617301513107
水道機工,6403,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,13422624768,1.4243022,25966000000.0,1479000000.0,-0.14606,427000000.0,0.00077,0.00224,0.390520053732489,,15880000000.0,13212000000.0,20794000000.0,1980000000.0,4145000000.0,1493000000.0,2165000000.0,0.1612948314819494
鈴茂器工,6405,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,17316737024,1.2887903,15568092000.0,1890110000.0,0.00753,1462998000.0,0.07337,0.07391,0.8180593152488023,12.210857,3502854000.0,2007907000.0,10841277000.0,153860000.0,5597109000.0,47229000.0,5443249000.0,0.31433456501972457
フジテック,6406,機械,プライム（内国株式）,2025-03-31,,Hikone,443699101696,2.9947689,241253000000.0,16171000000.0,0.07409,14514000000.0,0.05988,0.07429,0.5935170462561533,25.935219,91624000000.0,87238000000.0,195424000000.0,4290000000.0,82942000000.0,7844000000.0,78652000000.0,0.17726427594592775
ＣＫＤ,6407,機械,プライム（内国株式）,2025-03-31,,Komaki,184638881792,1.3479797,155634000000.0,19023000000.0,0.10406999,13520000000.0,0.0841,0.096260004,0.6474223088487056,10.959556,74347000000.0,39983000000.0,131473000000.0,35801000000.0,35333000000.0,8599000000.0,-468000000.0,-0.0025346773954535366
小倉クラッチ,6408,機械,スタンダード（内国株式）,2025-03-31,,Kiryu,5760446976,0.34062496,43907000000.0,465000000.0,0.02657,1162000000.0,0.014579999,0.03787,0.37651287941633166,,29312000000.0,22087000000.0,31118000000.0,18618000000.0,7933000000.0,1010000000.0,-10685000000.0,-1.854890782697485
中野冷機,6411,機械,スタンダード（内国株式）,2024-12-31,,Tokyo,39374356480,1.5522504,33861170000.0,2717242000.0,0.05235,2153739000.0,0.05736,0.06616,0.6986096255060117,21.534246,9626016000.0,6356287000.0,27598581000.0,250000000.0,18592772000.0,3321450000.0,18342772000.0,0.4658557914290514
平和,6412,機械,プライム（内国株式）,2025-03-31,,Tokyo,218163298304,0.87813187,145867000000.0,27691000000.0,0.21857001,13064000000.0,0.0865,0.06385,0.2321390873698885,9.753086,807284000000.0,111411000000.0,137807000000.0,628425000000.0,77799000000.0,8520000000.0,-550626000000.0,-2.5239167370523035
理想科学工業,6413,機械,プライム（内国株式）,2025-03-31,,Tokyo,79272460288,1.2380342,78723000000.0,6183000000.0,0.080790006,4088000000.0,0.04172,0.04967,0.7479839389951749,8.5271845,22407000000.0,17990000000.0,41232000000.0,4412000000.0,13610000000.0,4288000000.0,9198000000.0,0.11603020729498366
桂川電機,6416,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,1461525120,0.33808124,6168126000.0,-369300000.0,-0.06349,-404141000.0,-0.09676,-0.12529,0.645271288106871,,2534957000.0,1315833000.0,4551267000.0,1037846000.0,799474000.0,296807000.0,-238372000.0,-0.16309812040726335
ＳＡＮＫＹＯ,6417,機械,プライム（内国株式）,2025-03-31,,Tokyo,529750392832,2.028834,191821000000.0,73605000000.0,0.43222,53992000000.0,0.28778,0.22548,0.8464401010961988,1722.0,51705000000.0,41860000000.0,294541000000.0,,180064000000.0,5349000000.0,,
日本金銭機械,6418,機械,プライム（内国株式）,2025-03-31,,Osaka,27448475648,0.8963682,37815935000.0,4910594000.0,0.05797,3810465000.0,0.0533,0.06256,0.6485978180595287,33.32237,17354008000.0,8068419000.0,41465835000.0,10860265000.0,17457475000.0,950992000.0,6597210000.0,0.2403488661666608
マースグループホールディングス,6419,機械,プライム（内国株式）,2025-03-31,,Tokyo,58831843328,0.74376225,42250771000.0,12331582000.0,0.2795,8716277000.0,0.18654,0.091230005,0.8991891416842419,18.002258,8770635000.0,5996279000.0,52004781000.0,544581000.0,36373416000.0,16113027000.0,35828835000.0,0.6090041204428467
ガリレイ,6420,機械,プライム（内国株式）,2025-03-31,,Osaka,152643911680,1.5025544,130639000000.0,16572000000.0,0.11221,12008000000.0,0.0892,0.124189995,0.7239937271301621,7.2357802,38358000000.0,36032000000.0,96318000000.0,,53408000000.0,11752000000.0,,
高見沢サイバネティックス,6424,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,4147851520,0.715887,15391532000.0,1374309000.0,-0.103599995,1001137000.0,0.04745,0.12486,0.3568405077437163,,10884154000.0,6567068000.0,11853753000.0,4728307000.0,2829879000.0,929234000.0,-1898428000.0,-0.4576894787207812
ユニバーサルエンターテインメント,6425,機械,スタンダード（内国株式）,2024-12-31,,Koto-ku,76870967296,0.21819241,126328000000.0,3025000000.0,0.09632,-15569000000.0,-0.20676,-0.06957,0.5842824295387922,6.059495,263064000000.0,43341000000.0,78856000000.0,187433000000.0,23795000000.0,10250000000.0,-163638000000.0,-2.1287360593485722
オーイズミ,6428,機械,スタンダード（内国株式）,2025-03-31,,Atsugi,7265949696,0.39460936,20113318000.0,93600000.0,0.037550002,246319000.0,0.0017200001,0.00178,0.4699156845712483,,20651399000.0,8631415000.0,17931210000.0,15991143000.0,6970929000.0,400744000.0,-9020214000.0,-1.2414363403817323
ダイコク電機,6430,機械,プライム（内国株式）,2025-03-31,,Nagoya,38899728384,0.83618677,57415710000.0,12212357000.0,0.23,7727428000.0,0.11576,0.13956,0.7908203250373745,43.18328,11978847000.0,10974440000.0,36122959000.0,,16960449000.0,296151000.0,,
竹内製作所,6432,機械,プライム（内国株式）,2025-02-28,,Hanishina,244437843968,1.5187733,213230000000.0,37146000000.0,0.21733,26113000000.0,0.120120004,0.15976,0.7670380951506076,9.814289,50720000000.0,49974000000.0,177254000000.0,,46482000000.0,168000000.0,,
ヒーハイスト,6433,機械,スタンダード（内国株式）,2025-03-31,,Kawagoe,2931820544,1.0618685,2245026000.0,-121495000.0,-0.10560001,-203461000.0,-0.09593,-0.07317,0.5628749199461854,,2188934000.0,859505000.0,2394514000.0,1415710000.0,559165000.0,276538000.0,-856545000.0,-0.2921546483303447
アマノ,6436,機械,プライム（内国株式）,2025-03-31,,Yokohama,305723637760,2.4582462,175423000000.0,23040000000.0,0.07023,17828000000.0,0.100200005,0.14281,0.699441179800142,17.115042,57777000000.0,46893000000.0,128119000000.0,15327000000.0,66466000000.0,17097000000.0,51139000000.0,0.1672719858192492
ＪＵＫＩ,6440,機械,プライム（内国株式）,2024-12-31,,Tokyo,13036571648,0.4469939,95185000000.0,-963000000.0,0.02073,-3235000000.0,-0.01171,-0.03326,0.2194713786484225,13.005953,109986000000.0,86352000000.0,105384000000.0,81630000000.0,13170000000.0,5853000000.0,-68460000000.0,-5.251380642739977
サンデン,6444,機械,スタンダード（内国株式）,2024-12-31,,Isesaki,16160202752,0.9278397,183848000000.0,-6446000000.0,-0.00988,-777000000.0,-0.024820002,-0.19371,0.12895890207968813,1.2223908,151877000000.0,139792000000.0,100636000000.0,73370000000.0,17893000000.0,22642000000.0,-55477000000.0,-3.43293960177165
ジャノメ,6445,機械,プライム（内国株式）,2025-03-31,,Hachioji,21858048000,0.638676,36340000000.0,2230000000.0,0.014880001,1794000000.0,0.024319999,0.02604,0.6963468939531322,,14188000000.0,7146000000.0,25860000000.0,2466000000.0,7134000000.0,1808000000.0,4668000000.0,0.21355978356347283
ブラザー工業,6448,電気機器,プライム（内国株式）,2025-03-31,,Nagoya,652880052224,0.95559627,876558000000.0,69888000000.0,0.07487,54778000000.0,0.057140004,0.07196,0.7413177504958988,10.890211,241179000000.0,183343000000.0,574073000000.0,600000000.0,172776000000.0,33570000000.0,172176000000.0,0.26371766056183205
マックス,6454,機械,プライム（内国株式）,2025-03-31,,Tokyo,255094243328,2.4866552,91839000000.0,14468000000.0,0.20206,11225000000.0,0.12279,0.11254,0.8498768166534255,22.633911,18580000000.0,14622000000.0,74246000000.0,1518000000.0,40175000000.0,20448000000.0,38657000000.0,0.1515400719972142
モリタホールディングス,6455,輸送用機器,プライム（内国株式）,2025-03-31,,Osaka,102545498112,1.0668159,111743000000.0,13737000000.0,0.07563,9472000000.0,0.08304,0.09844,0.6733634689435795,17.759644,45651000000.0,36138000000.0,87132000000.0,0.0,29892000000.0,14298000000.0,29892000000.0,0.2914998761559675
グローリー,6457,機械,プライム（内国株式）,2025-03-31,,Himeji,202175545344,0.91481525,369017000000.0,35174000000.0,0.028450001,16053000000.0,0.029760001,0.04596,0.532771054329737,19.446186,205590000000.0,111698000000.0,224625000000.0,85598000000.0,51580000000.0,11011000000.0,-34018000000.0,-0.16825971678285154
新晃工業,6458,機械,プライム（内国株式）,2025-03-31,,Osaka,91122827264,1.5238451,57005000000.0,9987000000.0,0.13552,7829000000.0,0.13161999,0.12443,0.7172841394402155,3.7190785,20718000000.0,15379000000.0,48153000000.0,2412000000.0,15669000000.0,13212000000.0,13257000000.0,0.14548495034720524
大和冷機工業,6459,機械,プライム（内国株式）,2024-12-31,,Osaka,85941829632,1.2445501,47938577000.0,8076565000.0,0.16298,5441648000.0,0.10257,0.06661,0.7297933242535278,,25282324000.0,24861235000.0,69259838000.0,,49586391000.0,546569000.0,,
セガサミーホールディングス,6460,機械,プライム（内国株式）,2025-03-31,,Tokyo,672320585728,1.8319341,428948000000.0,48127000000.0,-0.00641,45051000000.0,0.0423,0.04524,0.5917999556435791,12.935324,263174000000.0,94179000000.0,388744000000.0,154139000000.0,200360000000.0,51185000000.0,46221000000.0,0.06874845271910145
ＴＰＲ,6463,機械,プライム（内国株式）,2025-03-31,,Tokyo,81098227712,0.5153195,192494000000.0,11214000000.0,0.0349,8866000000.0,0.04493,0.057979997,0.5584603415598792,7.90623,93148000000.0,63967000000.0,149529000000.0,33570000000.0,62461000000.0,35651000000.0,28891000000.0,0.35624699595901327
ツバキ・ナカシマ,6464,機械,プライム（内国株式）,2024-12-31,,Katsuragi,15148166144,0.2691715,75921000000.0,814000000.0,0.024349999,912000000.0,-0.024500001,-0.02421,0.35182948815540205,3.574007,113213000000.0,26748000000.0,84963000000.0,92650000000.0,23060000000.0,,-69590000000.0,-4.593955422621486
ホシザキ,6465,機械,プライム（内国株式）,2024-12-31,,Toyoake,798190338048,2.2382288,445495000000.0,51480000000.0,0.12509,37170000000.0,0.085030004,0.10634,0.6690431367934935,21.448648,161268000000.0,128590000000.0,390307000000.0,,239035000000.0,11272000000.0,,
ＴＶＥ,6466,機械,スタンダード（内国株式）,2024-09-30,,Amagasaki,5919159808,0.5072019,11220614000.0,1027611000.0,0.12649,721832000.0,0.04745,0.042280003,0.7308786059773534,,4061111000.0,2875233000.0,10414513000.0,383068000.0,5881698000.0,1859965000.0,5498630000.0,0.9289544763715222
ニチダイ,6467,機械,スタンダード（内国株式）,2025-03-31,,Kyoto,3392687104,0.32063037,11602714000.0,153657000.0,-0.01238,56477000.0,-0.0064700004,-0.00588,0.7224520977754293,3.9578948,4003267000.0,3501554000.0,8372840000.0,1986850000.0,3003596000.0,74283000.0,1016746000.0,0.2996875246176548
放電精密加工研究所,6469,機械,スタンダード（内国株式）,2025-02-28,,Yokohama,20040062976,2.6695187,12898294000.0,689018000.0,0.1066,583223000.0,0.05503,0.10005999,0.4190553794551139,66.79715,9287194000.0,5603125000.0,7794452000.0,5796299000.0,2598222000.0,279663000.0,-3198077000.0,-0.15958417914305062
大豊工業,6470,機械,スタンダード（内国株式）,2025-03-31,,Toyota,21176080384,0.3138732,112789000000.0,619000000.0,0.02076,-4187000000.0,-0.03533,-0.05558,0.5613147397331938,16.585367,53055000000.0,25379000000.0,63902000000.0,26115000000.0,19952000000.0,5063000000.0,-6163000000.0,-0.29103591827393016
日本精工,6471,機械,プライム（内国株式）,2025-03-31,,Tokyo,387222732800,0.6004899,796667000000.0,23555000000.0,0.01905,10647000000.0,0.012410001,0.018,0.534185346478148,13.591816,550354000000.0,301291000000.0,636662000000.0,,138253000000.0,46085000000.0,,
ＮＴＮ,6472,機械,プライム（内国株式）,2025-03-31,,Osaka,184346017792,0.79878694,825587000000.0,22960000000.0,0.03506,-23801000000.0,-0.02799,-0.080699995,0.27192690544998105,14.667229,607728000000.0,422513000000.0,533861000000.0,353992000000.0,131517000000.0,23235000000.0,-222475000000.0,-1.206833771972343
ジェイテクト,6473,機械,プライム（内国株式）,2025-03-31,,Kariya,487506870272,0.6686987,1884397000000.0,38453000000.0,0.02974,13713000000.0,0.0050199996,0.014680001,0.4759475428183757,12.190559,787922000000.0,482250000000.0,762843000000.0,240474000000.0,119060000000.0,190027000000.0,-121414000000.0,-0.24905084913420433
不二越,6474,機械,プライム（内国株式）,2024-11-30,,Tokyo,83865837568,0.54114556,239892000000.0,6639000000.0,0.02487,3351000000.0,0.018760001,0.02232,0.4744665533506394,13.764664,170095000000.0,93848000000.0,170438000000.0,94356000000.0,34263000000.0,27102000000.0,-60093000000.0,-0.7165372903034023
ミネベアミツミ,6479,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,1128455208960,1.5224947,1522703000000.0,94482000000.0,0.047509998,59457000000.0,0.0,,0.46910993971532305,13.082546,830189000000.0,477232000000.0,904144000000.0,463597000000.0,214256000000.0,37481000000.0,-249341000000.0,-0.2209578173951593
日本トムソン,6480,機械,プライム（内国株式）,2025-03-31,,Tokyo,48120098816,0.6311946,54384000000.0,1593000000.0,0.049000002,978000000.0,0.033099998,0.024300002,0.6267797059652264,10.651975,45035000000.0,17046000000.0,79162000000.0,34903000000.0,24434000000.0,11110000000.0,-10469000000.0,-0.21755981923543022
ＴＨＫ,6481,機械,プライム（内国株式）,2024-12-31,,Tokyo,463654846464,1.4351809,352759000000.0,17294000000.0,0.051680002,10439000000.0,0.01991,0.0199,0.6761241271866596,21.155125,177624000000.0,80929000000.0,326804000000.0,96514000000.0,138293000000.0,11152000000.0,41779000000.0,0.09010797647996523
ＹＵＳＨＩＮ,6482,機械,スタンダード（内国株式）,2025-03-31,,Kyoto,21373642752,0.6132255,26126713000.0,2586662000.0,0.029719999,1692927000.0,0.0642,0.048860002,0.8554137094897459,10.457952,5546996000.0,4881080000.0,26420335000.0,,11689145000.0,559944000.0,,
ＫＶＫ,6484,機械,スタンダード（内国株式）,2025-03-31,,Gifu,17335986176,0.606468,29648936000.0,2660920000.0,0.09611,2110780000.0,0.07419,0.08018,0.7808302291984,,7950678000.0,7377344000.0,20813181000.0,190231000.0,5455618000.0,1686605000.0,5265387000.0,0.30372584210348647
前澤給装工業,6485,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,31331082240,0.80283743,31957000000.0,3047000000.0,0.078,2379000000.0,0.074439995,0.06039,0.8642114874559763,,6246000000.0,5006000000.0,29934000000.0,,10123000000.0,7262000000.0,,
イーグル工業,6486,機械,プライム（内国株式）,2025-03-31,,Tokyo,121267060736,1.0460634,168172000000.0,8494000000.0,0.07058,4877000000.0,0.031089999,0.05963,0.5593953332940182,13.41,80968000000.0,47140000000.0,111369000000.0,40395000000.0,26185000000.0,18196000000.0,-14210000000.0,-0.11717938831662918
ヨシタケ,6488,機械,スタンダード（内国株式）,2025-03-31,,Nagoya,12336266240,0.745621,9843323000.0,1068874000.0,0.12567,932983000.0,0.096829996,0.06093,0.8302848322612778,10.29724,3293905000.0,2078529000.0,10642923000.0,1147241000.0,3555202000.0,3827805000.0,2407961000.0,0.19519366339486524
前澤工業,6489,機械,スタンダード（内国株式）,2025-05-31,,Kawaguchi,34620256256,1.1571324,37499000000.0,4654000000.0,0.11101,3077000000.0,0.08206,0.10644,0.7012962659103162,31.93182,12743000000.0,10171000000.0,29903000000.0,2422000000.0,10342000000.0,4198000000.0,7920000000.0,0.2287678040692548
ＰＩＬＬＡＲ,6490,機械,プライム（内国株式）,2025-03-31,,Osaka,96446406656,1.3096697,57988000000.0,11335000000.0,0.20046,8299000000.0,0.14238,0.11643,0.7532303299168834,8.47475,24197000000.0,10600000000.0,51008000000.0,11825000000.0,21883000000.0,6262000000.0,10058000000.0,0.1042858966832673
岡野バルブ製造,6492,機械,スタンダード（内国株式）,2024-11-30,,Kitakyushu,13546452992,1.150151,8169000000.0,1186000000.0,0.21025999,1102000000.0,0.12703,0.09788,0.7866995073891626,,3031000000.0,2066000000.0,9245000000.0,858000000.0,4403000000.0,1352000000.0,3545000000.0,0.2616921198555472
ＮＩＴＴＡＮ,6493,輸送用機器,スタンダード（内国株式）,2025-03-31,,Hadano,16775887872,0.58430004,51446480000.0,1507641000.0,0.07451,630206000.0,0.02987,0.06554,0.4357815876523435,,28567528000.0,16230934000.0,31532615000.0,12010759000.0,9272996000.0,7664081000.0,-2737763000.0,-0.1631963101380462
ＮＦＫホールディングス,6494,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,5410602496,0.95631945,2082243000.0,137108000.0,-0.30482998,105630000.0,0.04745,0.01845,0.898038580589549,,585516000.0,408445000.0,3772110000.0,42937000.0,2583740000.0,1490738000.0,2540803000.0,0.4695970553886352
宮入バルブ製作所,6495,機械,スタンダード（内国株式）,2025-03-31,,Tokyo,5874949632,1.9526874,6785681000.0,81991000.0,0.04053,-74849000.0,0.0572,0.10539,0.44679741791165883,,4922349000.0,2803255000.0,3522617000.0,2630662000.0,436795000.0,654873000.0,-2193867000.0,-0.37342737170891205
中北製作所,6496,機械,スタンダード（内国株式）,2025-05-31,,Daito,17733873664,0.6966751,23768125000.0,1159040000.0,0.06262,1730055000.0,0.07279,,0.6983528800492368,,10995766000.0,9493103000.0,23192378000.0,3078700000.0,5492316000.0,2675365000.0,2413616000.0,0.1361020184157324
ハマイ,6497,機械,スタンダード（内国株式）,2024-12-31,,Tokyo,7968559104,0.47836226,12092900000.0,1117649000.0,0.07849,396769000.0,0.064559996,0.05021,0.741801689621928,,5589059000.0,3487880000.0,12410805000.0,168605000.0,4334365000.0,4035557000.0,4165760000.0,0.5227745625816971
キッツ,6498,機械,プライム（内国株式）,2024-12-31,,Minato,149940011008,1.3688276,172042000000.0,14220000000.0,0.102060005,11824000000.0,0.07085,0.11368,0.6286614154959804,13.183452,62598000000.0,35419000000.0,106377000000.0,34778000000.0,30729000000.0,5512000000.0,-4049000000.0,-0.027004133004791944
日立製作所,6501,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,17992565915648,3.0988712,9783370000000.0,971606000000.0,0.093439996,615724000000.0,0.06435,,0.4401334817434013,22.113064,7253396000000.0,5907845000000.0,6597843000000.0,1206116000000.0,866242000000.0,349567000000.0,-339874000000.0,-0.01888969041955345
三菱電機,6503,電気機器,プライム（内国株式）,2025-03-31,,Chiyoda,7839034114048,2.002774,5521711000000.0,391850000000.0,0.08529,324084000000.0,0.06595,,0.6194912542662117,23.10161,2299314000000.0,1847029000000.0,3747535000000.0,360661000000.0,757331000000.0,312836000000.0,396670000000.0,0.05060189740584807
富士電機,6504,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,1455706210304,2.0951247,1123407000000.0,117647000000.0,0.07171,92239000000.0,0.080790006,0.13565,0.5271903518966601,16.267162,581518000000.0,431466000000.0,766672000000.0,101293000000.0,63542000000.0,108713000000.0,-37751000000.0,-0.025933117364468985
東洋電機製造,6505,電気機器,スタンダード（内国株式）,2025-05-31,,Tokyo,17448343552,0.6379223,40539000000.0,2384000000.0,0.095249996,2128000000.0,0.05249,0.079619996,0.5146213117834993,15.836065,25827000000.0,17244000000.0,30086000000.0,9207000000.0,5007000000.0,14178000000.0,-4200000000.0,-0.24071052862313563
安川電機,6506,電気機器,プライム（内国株式）,2025-02-28,,Kitakyushu,810457104384,1.9046401,537682000000.0,50157000000.0,0.0836,56987000000.0,0.1031,0.13052,0.5797298641791727,15.252087,304165000000.0,179505000000.0,462837000000.0,109526000000.0,59028000000.0,74735000000.0,-50498000000.0,-0.062308047800237076
シンフォニアテクノロジー,6507,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,245729001472,3.1095304,119150000000.0,15734000000.0,0.09799,12097000000.0,0.099,0.15638,0.5871529380729407,24.074076,56340000000.0,38296000000.0,77049000000.0,14935000000.0,10221000000.0,14086000000.0,-4714000000.0,-0.019183734812584362
明電舎,6508,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,266747379712,1.9473888,301101000000.0,21517000000.0,0.00598,18487000000.0,0.0589,0.13583,0.40655403445760474,19.452808,199136000000.0,118069000000.0,217116000000.0,44565000000.0,30679000000.0,23498000000.0,-13886000000.0,-0.05205674378129728
オリジン,6513,電気機器,スタンダード（内国株式）,2025-03-31,,Saitama,5814606848,0.2521373,28803206000.0,-246662000.0,-0.06958,-83748000.0,-0.02079,-0.017690001,0.5254800570259421,,18781574000.0,8760745000.0,25268259000.0,2540064000.0,6760829000.0,7711534000.0,4220765000.0,0.7258900060374297
山洋電気,6516,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,122327531520,1.0858965,97847000000.0,7936000000.0,0.07321,5637000000.0,0.05391,0.04717,0.7783324635372318,16.89294,32281000000.0,23533000000.0,94862000000.0,7281000000.0,28898000000.0,11845000000.0,21617000000.0,0.17671410296107967
デンヨー,6517,電気機器,プライム（内国株式）,2025-03-31,,Chuo,61987463168,0.8129372,70753000000.0,7394000000.0,0.043509997,5647000000.0,0.07151,0.06516,0.7495514194543321,10.974284,22447000000.0,17575000000.0,66647000000.0,4449000000.0,23500000000.0,10758000000.0,19051000000.0,0.30733633909759295
三相電機,6518,電気機器,スタンダード（内国株式）,2025-03-31,,Himeji,4602906624,0.38673404,16029586000.0,69704000.0,0.050869998,118436000.0,0.02026,0.02815,0.6428448549922338,,6610366000.0,4349882000.0,10829394000.0,1856975000.0,2706411000.0,974133000.0,849436000.0,0.1845433916844975
オキサイド,6521,電気機器,グロース（内国株式）,2025-02-28,,Hokuto,26273169408,5.2015257,8394851000.0,126321000.0,-0.040289998,-2703613000.0,-0.309,-0.43216,0.29731164058610077,50.53996,12793204000.0,6346888000.0,8524155000.0,10369234000.0,2245402000.0,,-8123832000.0,-0.30920639508099657
アスタリスク,6522,電気機器,グロース（内国株式）,2024-08-31,,Osaka,3030532096,1.6790849,1578458000.0,-224847000.0,-0.07139,-389744000.0,0.0,,0.5792853927916075,,1117938000.0,1032124000.0,1532202000.0,756670000.0,467291000.0,101250000.0,-289379000.0,-0.09548785191285432
ＰＨＣホールディングス,6523,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,127515238400,0.9247427,361593000000.0,22952000000.0,0.04595,10484000000.0,0.03141,0.077659994,0.26599772386672227,11.150442,391311000000.0,140555000000.0,172790000000.0,255260000000.0,39592000000.0,13932000000.0,-215668000000.0,-1.6913115852356042
湖北工業,6524,電気機器,スタンダード（内国株式）,2024-12-31,,Nagahama-shi,82638553088,4.0786996,15924000000.0,3940000000.0,0.26477,3252000000.0,0.12832,0.09759,0.8167619578859294,26.017454,5256000000.0,2945000000.0,18331000000.0,2308000000.0,9327000000.0,856000000.0,7019000000.0,0.0849361434550484
ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6525,電気機器,プライム（内国株式）,2025-03-31,,Chiyoda,997766791168,5.0148454,238933000000.0,51320000000.0,0.18763,36004000000.0,0.13071999,0.14815,0.5744102696244934,22.351772,145344000000.0,82671000000.0,172852000000.0,60184000000.0,44755000000.0,1706000000.0,-15429000000.0,-0.01546353329913756
ソシオネクスト,6526,電気機器,プライム（内国株式）,2025-03-31,,Yokohama,493178847232,3.8510928,188535000000.0,25000000000.0,0.04168,19600000000.0,0.07332,0.09491,0.804676123819813,19.708845,33266000000.0,31271000000.0,126290000000.0,1298000000.0,72837000000.0,0.0,71539000000.0,0.14505691069582066
ベイカレント,6532,サービス業,プライム（内国株式）,2025-02-28,,Tokyo,1344587038720,14.120987,116056000000.0,42615000000.0,0.35582,30760000000.0,0.26835,0.37703,0.7572373962218746,35.382034,30264000000.0,24159000000.0,88599000000.0,8082000000.0,60552000000.0,2234000000.0,52470000000.0,0.039023133861196234
Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,6533,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,7353078784,1.3209561,14036930000.0,801190000.0,-0.0043099998,331752000.0,0.01212,0.03373,0.44279223496816256,17.97885,6695691000.0,4696665000.0,7128774000.0,2881467000.0,3278490000.0,970629000.0,397023000.0,0.0539941175203924
