会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
秋川牧園,1380,水産・農林業,スタンダード（内国株式）,2025-03-31,山口県,4202472960,1.9692962,7957457000.0,-3198000.0,0.00243,28185000.0,0.0076099997,0.029140001,0.30618201423382474,,4939245000.0,2688933000.0,2933981000.0,3422129000.0,968035000.0,118784000.0,-1922115200.0,-0.45737717251130156
アクシーズ,1381,水産・農林業,スタンダード（内国株式）,2025-06-30,,17156008960,0.79425967,26426000000.0,2121000000.0,0.11847,1720000000.0,0.06509,0.08128,0.8613758723828514,,3476000000.0,2945000000.0,13081000000.0,69000000.0,7743000000.0,631000000.0,10046700000.0,0.5856082276142621
ホーブ,1382,水産・農林業,スタンダード（内国株式）,2024-06-30,北海道,1938480640,2.5640173,2519019000.0,32705000.0,-0.06702,20012000.0,0.00995,0.03148,0.684833811158508,,354197000.0,205032000.0,984893000.0,8012000.0,351517000.0,,630696000.0,0.32535584157291353
ベルグアース,1383,水産・農林業,スタンダード（内国株式）,2024-10-31,愛媛県,4865234432,2.4435375,7094887000.0,22459000.0,0.00691,39936000.0,0.00151,0.0098,0.3640227838875453,,3557188000.0,1972654000.0,2821698000.0,2167386000.0,924359000.0,157408000.0,-625304400.0,-0.1285250297266662
ホクリヨウ,1384,水産・農林業,スタンダード（内国株式）,2025-03-31,北海道,20081471488,2.0282347,19397000000.0,1932000000.0,0.14823,2181000000.0,0.07208,0.11241999,0.7364696086594504,,5064000000.0,3555000000.0,6795000000.0,1519000000.0,4194000000.0,530000000.0,2102000000.0,0.10467360428522797
光フードサービス,138A,小売業,グロース（内国株式）,2024-11-30,愛知県,2789504000,2.152368,2566847000.0,217082000.0,0.092650004,100327000.0,0.041160002,,0.5178734835211373,,1161221000.0,519436000.0,1502113000.0,749016000.0,1321909000.0,,340892000.0,0.12220523792043317
エムビーエス,1401,建設業,グロース（内国株式）,2025-05-31,山口県,9668985856,2.6785002,4713000000.0,626045000.0,0.14616,472287000.0,0.100150004,0.1317,0.7577554803440234,,1181763000.0,1169950000.0,3290133000.0,10775000.0,1827413000.0,712307000.0,2606984900.0,0.2696234060971616
ウエストホールディングス,1407,建設業,スタンダード（内国株式）,2024-08-31,東京都,73449512960,2.3337252,50390000000.0,10598000000.0,0.08173,6757000000.0,0.11567,0.16892,0.2639300380469749,7.0016255,92501000000.0,34507000000.0,76518000000.0,75335000000.0,27676000000.0,1742000000.0,-14763600000.0,-0.20100337503994253
ショーボンドホールディングス,1414,建設業,プライム（内国株式）,2025-06-30,東京都,245640429568,2.3371842,90712000000.0,20794000000.0,0.19748,15061000000.0,0.16603,0.14265001,0.8137586620727033,15.462757,22763000000.0,20538000000.0,100241000000.0,,32523000000.0,10286000000.0,84678200000.0,0.3447241976775601
ミライト・ワン,1417,建設業,プライム（内国株式）,2025-03-31,東京都,251036024832,0.9926469,578599000000.0,27985000000.0,0.00847,17179000000.0,0.02596,0.06068,0.4862953960936439,13.003907,267864000000.0,160983000000.0,321194000000.0,127491000000.0,53475000000.0,19397000000.0,66907900000.0,0.2665270852849767
インターライフホールディングス,1418,建設業,スタンダード（内国株式）,2025-02-28,東京都,6408270848,1.4749475,16940669000.0,875644000.0,0.10711,705077000.0,0.04559,0.19715999,0.4465537708712912,,5223472000.0,4049042000.0,6957357000.0,1749188000.0,1513427000.0,536023000.0,2109101100.0,0.329121716298593
タマホーム,1419,建設業,プライム（内国株式）,2025-05-31,東京都,103342964736,3.0176651,200817000000.0,4113000000.0,0.11767,1478000000.0,0.00736,0.04099,0.3710212129748001,,58028000000.0,44837000000.0,67570000000.0,19049000000.0,31001000000.0,315000000.0,9762500000.0,0.09446700145422854
トライアルホールディングス,141A,小売業,グロース（内国株式）,2025-06-30,福岡県,277393932288,2.1992195,803829000000.0,21106000000.0,0.03694,11752000000.0,0.0146200005,0.09861,0.4200137869942687,16.10338,171257000000.0,151064000000.0,143172000000.0,38558000000.0,72325000000.0,5741000000.0,-24066300000.0,-0.08675856678441521
サンヨーホームズ,1420,建設業,スタンダード（内国株式）,2025-03-31,大阪府,7900169216,0.52527744,45518339000.0,956035000.0,0.00754,673078000.0,0.02262,0.07575,0.3030685213634473,,35232145000.0,23316348000.0,45291402000.0,18407000000.0,10432054000.0,30140000.0,10080355000.0,1.2759669729079384
日本アクア,1429,建設業,プライム（内国株式）,2024-12-31,東京都,28483332096,2.7902937,30265345000.0,2575689000.0,0.06561,1839630000.0,0.060599998,0.21040002,0.43810163917250866,10.87698,13525928000.0,13415988000.0,18819894000.0,4526173000.0,2263300000.0,3380000.0,5296332000.0,0.18594495834087402
ジンジブ,142A,サービス業,グロース（内国株式）,2025-03-31,大阪府,2342398208,,2400260000.0,62546000.0,0.0,-184425000.0,0.0,,0.18647821303869516,,1700830000.0,1339666000.0,1843605000.0,514605000.0,1593893000.0,50000.0,142810000.0,0.06096743052153154
ファーストコーポレーション,1430,建設業,スタンダード（内国株式）,2025-05-31,東京都,11887272960,1.2179686,43194307000.0,2579580000.0,0.08248,1669537000.0,0.03864,0.18313,0.39216533382295893,6.1801243,15128862000.0,11596123000.0,24208066000.0,4714443000.0,5400034000.0,32033000.0,9101627100.0,0.7656614877631278
Ｌｉｂ　Ｗｏｒｋ,1431,建設業,グロース（内国株式）,2024-06-30,熊本県,17320792064,3.674331,15435172000.0,495802000.0,0.08713,387574000.0,0.030869998,0.10642,0.38927420367252863,,7170738000.0,5178286000.0,9744741000.0,4317581000.0,3866388000.0,10030000.0,2581024000.0,0.1490130468897245
ベステラ,1433,建設業,プライム（内国株式）,2025-01-31,東京都,9355046912,1.7900969,10897473000.0,373634000.0,0.03581,409806000.0,0.04907,0.10578,0.4393745681328702,12.34375,6192955000.0,5293229000.0,7130366000.0,3752104000.0,1599484000.0,3403448000.0,3319824600.0,0.354869904045223
ＪＥＳＣＯホールディングス,1434,建設業,スタンダード（内国株式）,2024-08-31,,8241965056,1.20894,14804607000.0,1143652000.0,0.05499,1012359000.0,0.037720002,0.089549996,0.374038726015868,24.957985,10987918000.0,6346864000.0,12998934000.0,5553036000.0,2692517000.0,239694000.0,2178801800.0,0.2643546514934411
ｒｏｂｏｔ　ｈｏｍｅ,1435,不動産業,スタンダード（内国株式）,2024-12-31,,16808340480,1.7883099,13157735000.0,1043975000.0,0.02026,912829000.0,0.04168,0.06052,0.7034606737293668,3.215821,3922976000.0,3020042000.0,9823637000.0,1321375000.0,6501814000.0,1038034000.0,6627284800.0,0.3942854922462875
グリーンエナジー＆カンパニー,1436,建設業,グロース（内国株式）,2025-04-30,東京都,9771617280,1.8676641,11616630000.0,543538000.0,0.00178,275507000.0,0.0225,0.05485,0.39043408823797116,,8254681000.0,4266622000.0,11249763000.0,5757725000.0,979374000.0,234450000.0,3159197000.0,0.32330339077708947
岐阜造園,1438,建設業,スタンダード（内国株式）,2024-09-30,岐阜県,6160204800,1.5124487,5198677000.0,447218000.0,0.10399,340464000.0,0.063,0.095410004,0.7216716020060705,,1473507000.0,1219698000.0,3437601000.0,226672000.0,2447632000.0,286912000.0,2164932400.0,0.3514383807499387
イシン,143A,サービス業,グロース（内国株式）,2025-03-31,東京都,1930767360,1.6009667,1393451000.0,245115000.0,0.00317,177571000.0,0.11354,,0.5458102101709206,,519220000.0,517700000.0,1734316000.0,,1399156000.0,392647000.0,1489948900.0,0.7716874289816045
技研ホールディングス,1443,建設業,スタンダード（内国株式）,2025-03-31,東京都,3880045568,0.34637028,4906440000.0,623987000.0,0.15324001,491949000.0,0.11143,0.04778,0.6752903923732716,,5248911000.0,2260660000.0,4082888000.0,3305471000.0,1648906000.0,5911023000.0,2971693100.0,0.7658912886251958
ニッソウ,1444,建設業,グロース（内国株式）,2024-07-31,東京都,3023161088,1.7751977,4678961000.0,56392000.0,0.00978,25154000.0,0.038259998,0.12609,0.5424336375922353,,1266260000.0,1114130000.0,2124963000.0,774358000.0,1382734000.0,33090000.0,881866000.0,0.2917032782343089
キャンディル,1446,建設業,スタンダード（内国株式）,2024-09-30,東京都,5010579456,1.7437943,13224257000.0,359205000.0,-0.01191,137956000.0,0.00741,0.03607,0.4563902644507627,,3334644000.0,2959043000.0,3675954000.0,1499628000.0,1616316000.0,106500000.0,415860000.0,0.08299638867157803
ＳＡＡＦホールディングス,1447,建設業,グロース（内国株式）,2025-03-31,東京都,5768029184,2.215692,28855658000.0,334000000.0,0.01122,-129176000.0,-0.00145,-0.01492,0.1558328199412921,,14154678000.0,9510505000.0,10803735000.0,9484938000.0,3112252000.0,289202000.0,-3148501600.0,-0.5458539649441552
ＴＡＮＡＫＥＮ,1450,建設業,スタンダード（内国株式）,2025-03-31,東京都,12012976128,1.4882284,12286088000.0,2328357000.0,0.1462,1576283000.0,0.12141,0.21169001,0.7223834386152076,5.373541,3160179000.0,3044877000.0,9949416000.0,,4116146000.0,241968000.0,6958614600.0,0.5792581726505533
Ｌ　ｉｓ　Ｂ,145A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,5893519872,3.3401978,1594038000.0,77143000.0,0.090050004,42941000.0,0.016280001,,0.6309998209297989,,999414000.0,545541000.0,2240284000.0,758408000.0,1935112000.0,195309000.0,1377586300.0,0.2337459328074698
コロンビア・ワークス,146A,不動産業,スタンダード（内国株式）,2024-12-31,東京都,25383243776,2.0467052,20981000000.0,3893000000.0,0.09823,2238000000.0,0.099980004,,0.23184378952209406,,40085000000.0,9117000000.0,40764000000.0,37648000000.0,4293000000.0,7000000.0,683900000.0,0.026942970962861384
ソラコム,147A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,44698218496,4.28812,8993031000.0,656540000.0,0.05726,352716000.0,0.0,,0.7696783841113143,33.15436,3048330000.0,2319939000.0,12308184000.0,950167000.0,8917773000.0,161600000.0,9372974000.0,0.20969457654870022
ハッチ・ワーク,148A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,5252832256,5.8387113,2367523000.0,183253000.0,0.14029999,130952000.0,0.081829995,,0.3197329682066608,,1653438000.0,1420487000.0,2102846000.0,527294000.0,1474198000.0,29500000.0,470058000.0,0.08948658116068346
中外鉱業,1491,非鉄金属,スタンダード（内国株式）,2025-03-31,東京都,293396348928,1.8216567,162345165000.0,1417792000.0,0.0034400001,1218720000.0,0.00557,0.13051,0.49511375343211783,,8343687000.0,6940037000.0,13126548000.0,2766278000.0,4141237000.0,110071000.0,4859910700.0,0.016564318941789665
シンカ,149A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,2800775168,2.7447479,1232218000.0,78065000.0,0.06862,16073000.0,0.03206,,0.795806359218719,,250945000.0,250944000.0,1105847000.0,90000000.0,972053000.0,,854902000.0,0.3052376391249124
ＪＳＨ,150A,サービス業,グロース（内国株式）,2025-03-31,東京都,2396490496,1.1726735,3967006000.0,176279000.0,0.00183,144153000.0,0.01844,,0.6834676567641275,9.52809,944090000.0,657317000.0,1449568000.0,469964000.0,810824000.0,1851000.0,506773700.0,0.21146493209376785
住石ホールディングス,1514,鉱業,スタンダード（内国株式）,2025-03-31,東京都,34914689024,1.3309449,10264000000.0,48000000.0,0.0076599997,4195000000.0,0.37858,0.17068,0.9647812166488794,,1023000000.0,396000000.0,21227000000.0,63000000.0,15351000000.0,2806000000.0,22168200000.0,0.6349247442748754
日鉄鉱業,1515,鉱業,プライム（内国株式）,2025-03-31,,142482784256,1.0046427,196766000000.0,10257000000.0,0.07849,9019000000.0,0.041350003,0.05743,0.5890898038546251,,88209000000.0,55606000000.0,101970000000.0,24367000000.0,38063000000.0,39161000000.0,41173700000.0,0.2889731571080396
三井松島ホールディングス,1518,その他製品,プライム（内国株式）,2025-03-31,福岡県,10591412224,1.1273357,60574000000.0,7619000000.0,0.17061001,8645000000.0,0.16244,0.15714,0.5554422028955937,6.5505567,52148000000.0,43841000000.0,71175000000.0,33206000000.0,8973000000.0,10945000000.0,26688500000.0,2.5198244989014977
ダイブ,151A,サービス業,グロース（内国株式）,2024-06-30,東京都,6094969344,3.215645,12363389000.0,542316000.0,0.0,320998000.0,0.0,,0.43940040037581,,2418957000.0,2176113000.0,3245993000.0,358887000.0,2038006000.0,,827036000.0,0.13569157666299822
カウリス,153A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,13999123456,9.393353,1225271000.0,412666000.0,0.36827,276298000.0,0.24063,,0.6499495814594154,,708522000.0,608520000.0,1827983000.0,250000000.0,1733104000.0,,1119461000.0,0.07996650672583368
情報戦略テクノロジー,155A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,9044955136,4.9050837,5847966000.0,413119000.0,0.0558,273173000.0,0.00648,,0.6224297830439212,,1062910000.0,1015768000.0,2587097000.0,323768000.0,1836750000.0,,1524187000.0,0.16851238918074385
マテリアルグループ,156A,サービス業,グロース（内国株式）,2024-08-31,東京都,7939410432,3.8578312,5281603000.0,810511000.0,0.162,709632000.0,0.11590999,,0.6212696267425842,,1234672000.0,1011302000.0,1957071000.0,274176000.0,1122606000.0,,722399000.0,0.09098899801027442
グリーンモンスター,157A,サービス業,グロース（内国株式）,2024-06-30,東京都,1721487232,1.2005407,1957473000.0,231030000.0,0.08681,156190000.0,0.01595,0.022049999,0.7957140641155427,,377968000.0,289789000.0,1685577000.0,60802000.0,1490070000.0,50000000.0,1342609000.0,0.7799122613533273
ＩＮＰＥＸ,1605,鉱業,プライム（内国株式）,2024-12-31,東京都,3146871996416,0.6895144,2265837000000.0,1166960000000.0,0.51405,427344000000.0,0.20636,0.09244,0.653284717518805,9.839791,2243031000000.0,533663000000.0,870206000000.0,1063911000000.0,241675000000.0,123557000000.0,-1286335100000.0,-0.40876626105701735
アズパートナーズ,160A,サービス業,スタンダード（内国株式）,2025-03-31,東京都,10939944960,2.6371331,17917807000.0,1305131000.0,-0.00161,956657000.0,0.053390004,0.29242,0.19446210817903756,10.212907,17244666000.0,8934178000.0,16352654000.0,9309737000.0,6855982000.0,,-892012000.0,-0.08153715610649653
ＳＢＩレオスひふみ,165A,証券、商品先物取引業,グロース（内国株式）,2025-03-31,東京都,20768542720,3.1591594,11424107000.0,2070096000.0,0.15931,1485925000.0,0.12177,,0.6160808536245963,11.767956,3731607000.0,3374356000.0,9442114000.0,,2502655000.0,,5710507000.0,0.27495944597503275
石油資源開発,1662,鉱業,プライム（内国株式）,2025-03-31,東京都,326288310272,0.6231133,389082000000.0,62013000000.0,0.20161,81153000000.0,0.22322,0.15718001,0.7742716381210039,8.456029,124344000000.0,49152000000.0,230838000000.0,0.0,118358000000.0,180280000000.0,232690000000.0,0.7131423121043634
Ｋ＆Ｏエナジーグループ,1663,鉱業,プライム（内国株式）,2024-12-31,千葉県,82067234816,0.80915815,92421000000.0,8821000000.0,0.14412,6167000000.0,0.08645,0.08683,0.8074376083116361,20.486341,20042000000.0,13728000000.0,49178000000.0,913000000.0,28498000000.0,15837000000.0,40221900000.0,0.4901091171181785
タスキホールディングス,166A,不動産業,グロース（内国株式）,2024-09-30,東京都,36061020160,1.4806532,47455431000.0,4065285000.0,0.04774,2217276000.0,0.036960002,,0.35850980308861924,,37486444000.0,16139526000.0,53172378000.0,33220846000.0,14430576000.0,844757000.0,16277263900.0,0.45138112642900896
リョーサン菱洋ホールディングス,167A,卸売業,プライム（内国株式）,2025-03-31,東京都,117072723968,0.90292394,359811000000.0,8542000000.0,0.01821,9387000000.0,0.02182,,0.5702683707733556,,99054000000.0,87242000000.0,190415000000.0,38396000000.0,30037000000.0,7986000000.0,96951200000.0,0.8281279935580904
イタミアート,168A,その他製品,グロース（内国株式）,2025-01-31,岡山県,1771350016,1.17812,3605561000.0,271569000.0,0.056020003,165042000.0,0.04577,0.20306998,0.33039779063422703,,2440840000.0,768663000.0,1165488000.0,2049719000.0,625764000.0,,-1275352000.0,-0.7199887026732045
ＳＤＳホールディングス,1711,建設業,スタンダード（内国株式）,2025-03-31,東京都,2609329152,4.415126,4035492000.0,-14691000.0,0.019960001,-151714000.0,-0.03325,-0.16610001,0.1291914759763701,,3966883000.0,2289630000.0,2596916000.0,3515521000.0,499637000.0,21930000.0,-1354616000.0,-0.5191433970534968
ダイセキ環境ソリューション,1712,建設業,スタンダード（内国株式）,2025-02-28,愛知県,19422050304,1.0944469,19944000000.0,2257000000.0,0.117130004,1234000000.0,0.0,,0.6028383452171816,12.521645,10066000000.0,5318000000.0,7476000000.0,6736000000.0,1413000000.0,728000000.0,-2080400000.0,-0.10711536462098126
第一カッター興業,1716,建設業,スタンダード（内国株式）,2025-06-30,神奈川県,14620426240,0.75814307,20228578000.0,1647409000.0,0.05327,1327762000.0,0.0656,0.071040004,0.8643659488136177,5.4248643,2889484000.0,2204477000.0,14403164000.0,331475000.0,9929000000.0,1314110000.0,12433557000.0,0.85042370146385
明豊ファシリティワークス,1717,サービス業,スタンダード（内国株式）,2025-03-31,東京都,13036172288,2.4430573,5716853000.0,1226695000.0,0.25765,910529000.0,0.16099001,0.18575001,0.6972469510254472,13.655256,2430460000.0,1605283000.0,6324955000.0,,829338000.0,612580000.0,4323301000.0,0.3316388357324539
美樹工業,1718,建設業,スタンダード（内国株式）,2024-12-31,兵庫県,8164411392,0.50004166,27292198000.0,1134579000.0,0.027660001,658231000.0,0.032390002,0.06138,0.48324168050904925,,14683711000.0,9076830000.0,15506712000.0,7254692000.0,2572905000.0,770584000.0,1362409800.0,0.16687177245073345
安藤・間,1719,建設業,プライム（内国株式）,2025-03-31,東京都,258193260544,1.5170678,425160000000.0,35244000000.0,0.05672,26444000000.0,0.06284,0.16818,0.4602633517396377,17.120583,199792000000.0,186473000000.0,287813000000.0,27898000000.0,57294000000.0,28048000000.0,107654600000.0,0.41695356328502636
東急建設,1720,建設業,プライム（内国株式）,2025-03-31,東京都,116014219264,1.1551316,293138000000.0,8840000000.0,0.03016,6631000000.0,0.02631,0.083809994,0.37049742084829485,18.34171,171650000000.0,147299000000.0,216723000000.0,27205000000.0,39666000000.0,27902000000.0,64604400000.0,0.5568662221739158
コムシスホールディングス,1721,建設業,プライム（内国株式）,2025-03-31,東京都,430174666752,1.1597433,614631000000.0,45998000000.0,0.058819998,30076000000.0,0.05065,0.08596,0.694975265410483,14.584569,158748000000.0,137932000000.0,327747000000.0,3009000000.0,38788000000.0,31261000000.0,190881700000.0,0.44373068605187116
日本電技,1723,建設業,スタンダード（内国株式）,2025-03-31,東京都,81218011136,2.0442684,43061000000.0,9123000000.0,0.14957,6414000000.0,0.15084,0.1832,0.7467760844079718,,13392000000.0,12308000000.0,32681000000.0,543000000.0,7947000000.0,15262000000.0,29972400000.0,0.36903636989843364
シンクレイヤ,1724,建設業,スタンダード（内国株式）,2024-12-31,愛知県,3218884096,0.52855253,11711000000.0,653000000.0,-0.022,547000000.0,0.04201,0.08198,0.5412262156448203,,5208000000.0,4433000000.0,7544000000.0,2616000000.0,948000000.0,529000000.0,2706300000.0,0.8407572063135261
ビーアールホールディングス,1726,建設業,プライム（内国株式）,2025-03-31,広島県,15048652800,1.0133858,40770000000.0,1953000000.0,0.02664,1268000000.0,0.03194,0.087740004,0.35926358715093126,8.815789,26868000000.0,22993000000.0,34627000000.0,19036000000.0,1709000000.0,476000000.0,8092200000.0,0.5377358430383882
オーテック,1736,建設業,スタンダード（内国株式）,2025-03-31,東京都,27657472000,1.2315195,31424058000.0,4024530000.0,0.08049,2874139000.0,0.099659994,0.15245,0.6454460518491489,,11768793000.0,10047304000.0,21555712000.0,2050443000.0,8733738000.0,6297294000.0,14195024800.0,0.5132437556115035
ハンモック,173A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,6725446656,,4707880000.0,791514000.0,0.0,618078000.0,0.0,,0.44427843207619705,,3409957000.0,2259606000.0,3885001000.0,2635000.0,3165984000.0,673898000.0,946772600.0,0.140774679872801
コーアツ工業,1743,建設業,スタンダード（内国株式）,2024-09-30,鹿児島県,4148388864,0.44542876,12061116000.0,530694000.0,-0.09393,593036000.0,0.03973,0.058130004,0.5977368251536558,,6026194000.0,5785257000.0,7987859000.0,246942000.0,878118000.0,1047754000.0,2695092800.0,0.6496721711381009
創建エース,1757,建設業,スタンダード（内国株式）,2025-03-31,,297635584,10.638298,1785757000.0,-555890000.0,-1.06911,-897176000.0,-0.50588,-5.1453004,0.009861846042688577,,2921666000.0,2395483000.0,1891050000.0,1753170000.0,16439000.0,,-1030616000.0,-3.462677365889154
太洋基礎工業,1758,建設業,スタンダード（内国株式）,2025-01-31,愛知県,4483566592,0.4939906,13482097000.0,170141000.0,0.036340002,229764000.0,0.02726,0.043959998,0.7668376082311433,,2688513000.0,2244380000.0,7604047000.0,139239000.0,3272716000.0,1665743000.0,6081554100.0,1.3564098971678662
Ｗｉｌｌ　Ｓｍａｒｔ,175A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,1613577344,,1085861000.0,36125000.0,0.0,27104000.0,0.0,,0.624429691222611,,246705000.0,236680000.0,481911000.0,156882000.0,108053000.0,,235206000.0,0.14576679628937578
高松コンストラクショングループ,1762,建設業,プライム（内国株式）,2025-03-31,大阪府,116642119680,0.8536195,346685000000.0,11461000000.0,0.02527,6452000000.0,0.02039,0.05277,0.5105348039670035,12.277808,131970000000.0,111695000000.0,203327000000.0,30000000000.0,35723000000.0,7518000000.0,76619600000.0,0.6568776374280649
工藤建設,1764,建設業,スタンダード（内国株式）,2024-06-30,神奈川県,3297829632,0.6112558,20521368000.0,471904000.0,0.031089999,206760000.0,0.021470001,,0.3127939481953747,,10671251000.0,6583260000.0,7360307000.0,6223076000.0,4417757000.0,289480000.0,-3108308000.0,-0.9425314060614275
東建コーポレーション,1766,建設業,プライム（内国株式）,2025-04-30,愛知県,196009148416,1.4678543,366639000000.0,22261000000.0,0.06145,15778000000.0,0.0444,0.12908,0.5849262889055072,17.5009,94912000000.0,66559000000.0,150464000000.0,,136576000000.0,,55552000000.0,0.2834153428497083
ソネック,1768,建設業,スタンダード（内国株式）,2025-03-31,兵庫県,7159262720,0.7897697,15196595000.0,658750000.0,0.056999996,500854000.0,0.040009998,0.077080004,0.7024182735713557,,3837927000.0,3616080000.0,10295010000.0,,1311396000.0,762206000.0,6990627200.0,0.9764451275787236
レジル,176A,電気・ガス業,グロース（内国株式）,2024-06-30,東京都,52707102720,5.147568,38709151000.0,2793984000.0,0.04147,1986995000.0,0.04789,0.24127,0.47556280970908643,,9187859000.0,6663036000.0,11319314000.0,4232059000.0,4758708000.0,236056000.0,2296694200.0,0.04357466226517715
藤田エンジニアリング,1770,建設業,スタンダード（内国株式）,2025-03-31,,14619762688,0.77291894,32646679000.0,2951713000.0,0.046329997,1787461000.0,0.04467,0.07305,0.6266728835141583,,11309581000.0,9585076000.0,20575867000.0,566149000.0,6093482000.0,5750729000.0,13291796300.0,0.9091663513054146
三井住建道路,1776,建設業,スタンダード（内国株式）,2025-03-31,東京都,13115053056,1.0103635,30157000000.0,225000000.0,-0.04587,167000000.0,0.00567,0.01327,0.5521889635512116,,10996000000.0,9117000000.0,17414000000.0,34000000.0,7027000000.0,,6418000000.0,0.48936134475367843
コージンバイオ,177A,化学,グロース（内国株式）,2025-03-31,埼玉県,7912756736,1.3869861,5206287000.0,991135000.0,0.10747,794759000.0,0.13773,,0.6377020482100992,,3284828000.0,2487303000.0,5066964000.0,2386536000.0,3149267000.0,581277000.0,2189029900.0,0.27664567141824997
ヤマウラ,1780,建設業,プライム（内国株式）,2025-03-31,長野県,26782027776,1.1354408,35613772000.0,3891551000.0,0.098050006,3002357000.0,0.08144,0.13502,0.7546130609982733,,7566640000.0,7465753000.0,24481777000.0,,12240900000.0,2209153000.0,18461544100.0,0.689325851440712
ｆａｎｔａｓｉｓｔａ,1783,不動産業,スタンダード（内国株式）,2024-09-30,東京都,9692427264,1.5163205,8806039000.0,701995000.0,0.00602,290559000.0,0.0053100004,0.00912,0.4654358377229955,,7598844000.0,6780919000.0,12415243000.0,5149445000.0,2965997000.0,,4816399000.0,0.49692392512340655
オリエンタル白石,1786,建設業,プライム（内国株式）,2025-03-31,東京都,53733670912,1.058043,64553000000.0,5435000000.0,0.10982,3715000000.0,0.056649998,0.07323,0.6608915358238585,12.046109,26306000000.0,18739000000.0,55812000000.0,3216000000.0,20206000000.0,3955000000.0,32274500000.0,0.6006382860544959
